id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
34,SECTOR GENERAL,PUESTO DE SALUD RECREO,8000,0,8000,25-35 min,4.5
35,SECTOR GENERAL,ALCALA,8000,0,8000,25-35 min,4.5
36,SECTOR GENERAL,FLORENCIA,8000,0,8000,25-35 min,4.5
37,SECTOR GENERAL,DESMONTADORA,8000,0,8000,25-35 min,4.5
38,A CONJUNTOS SECTOR CE,"CONJUNTO CAMINO REAL (1,2,3,4)",8000,0,8000,25-35 min,4.5
39,A CONJUNTOS SECTOR CE,"PARQUES DE SEVILLA (1,2,3,4,)",8000,0,8000,25-35 min,4.5
40,A CONJUNTOS SECTOR CE,CONJUNTO TULIPANES,8000,0,8000,25-35 min,4.5
41,A CONJUNTOS SECTOR CE,CONJUNTO GIRASOLES,8000,0,8000,25-35 min,4.5
42,A CONJUNTOS SECTOR CE,CONJUNTO ALMERIA,8000,0,8000,25-35 min,4.5
43,A CONJUNTOS SECTOR CE,CONDOMINIO CRISTALES,8000,0,8000,25-35 min,4.5
44,A CONJUNTOS SECTOR CE,CONJUNTO PALAMA REAL,8000,0,8000,25-35 min,4.5
45,A CONJUNTOS SECTOR CE,ALTOS DE LOMALINDA,8000,0,8000,25-35 min,4.5
46,A CONJUNTOS SECTOR CE,COJUNTO VILLA CARINA,8000,0,8000,25-35 min,4.5
47,A CONJUNTOS SECTOR CE,CONJUNTO PRADOS DE CASTILLA,8000,0,8000,25-35 min,4.5
48,A CONJUNTOS SECTOR CE,EDIFICIO SANFERNANDO PLAZA,8000,0,8000,25-35 min,4.5
49,A CONJUNTOS SECTOR CE,PRADOS DE HIERBABUENA,8000,0,8000,25-35 min,4.5
50,A CONJUNTOS SECTOR CE,COJUNTO MALIBU,8000,0,8000,25-35 min,4.5
51,A CONJUNTOS SECTOR CE,BALCONES DE PONTEVEDRA,8000,0,8000,25-35 min,4.5
52,SECTOR CERCA MEDI,ESTERO,8000,0,8000,25-35 min,4.5
53,SECTOR CERCA MEDI,MACUNAIMA,8000,0,8000,25-35 min,4.5
54,SECTOR CERCA MEDI,PARQUE DE LA MEMORIA,9000,0,9000,30-40 min,6.0
55,SECTOR CERCA MEDI,MACARENA,8000,0,8000,25-35 min,4.5
56,SECTOR CERCA MEDI,NOGAL,8000,0,8000,25-35 min,4.5
57,SECTOR CERCA MEDI,SAN CRISTOBAL,7000,0,7000,20-30 min,3.2
58,SECTOR CERCA MEDI,CAMELIAS,7000,0,7000,20-30 min,3.2
59,SECTOR CERCA MEDI,OLIMPICO BAJO,9000,0,9000,30-40 min,6.0
60,SECTOR CERCA MEDI,VILLA ORTIZ,9000,0,9000,30-40 min,6.0
61,SECTOR CERCA MEDI,OLIMPICO,8000,0,8000,25-35 min,4.5
62,SECTOR CERCA MEDI,VILLA JHOANA,8000,0,8000,25-35 min,4.5
63,SECTOR CERCA MEDI,CATALUÑA,9000,0,9000,30-40 min,6.0
64,SECTOR CERCA MEDI,VILLA NIEVES,9000,0,9000,30-40 min,6.0
65,SECTOR GENERAL,DANUVIO,9000,0,9000,30-40 min,6.0
66,SECTOR GENERAL,GAUDALAJARA,9000,0,9000,30-40 min,6.0
67,SECTOR GENERAL,MARACOS,9000,0,9000,30-40 min,6.0
68,SECTOR GENERAL,MI LLANURA,9000,0,9000,30-40 min,6.0
69,SECTOR GENERAL,BELLO HORIZONTE,9000,0,9000,30-40 min,6.0
70,SECTOR GENERAL,SAN IGNACIO,8000,0,8000,25-35 min,4.5
71,SECTOR GENERAL,"CANTARRANA 1,2,3,4,",8000,0,8000,25-35 min,4.5
72,SECTOR GENERAL,PARQUE LA LLANURA,8000,0,8000,25-35 min,4.5
73,SECTOR GENERAL,PARQUE SIKUANI,8000,0,8000,25-35 min,4.5
74,SECTOR GENERAL,SAUSALITO,8000,0,8000,25-35 min,4.5
75,SECTOR GENERAL,BOCHICA,8000,0,8000,25-35 min,4.5
76,SECTOR GENERAL,CANAIMA,8000,0,8000,25-35 min,4.5
77,SECTOR GENERAL,PORTAL DEL CANAIMA,8000,0,8000,25-35 min,4.5
78,SECTOR GENERAL,SAN ISIDRO,8000,0,8000,25-35 min,4.5
79,SECTOR GENERAL,SANTA INES,9000,0,9000,30-40 min,6.0
80,SECTOR GENERAL,HOTEL ROSADO,9000,0,9000,30-40 min,6.0
81,SECTOR GENERAL,VILLA DEL SOL,9000,0,9000,30-40 min,6.0
82,SECTOR GENERAL,LA MORGUE,9000,0,9000,30-40 min,6.0
83,SECTOR GENERAL,SAN MARCOS,9000,0,9000,30-40 min,6.0
84,SECTOR GENERAL,CONJUNTO TOSCANA,9000,0,9000,30-40 min,6.0
85,SECTOR GENERAL,QUINTAS DE TOSCANA,9000,0,9000,30-40 min,6.0
86,SECTOR GENERAL,FLORIDA,9000,0,9000,30-40 min,6.0
87,SECTOR GENERAL,NUEVA FLORESTA,9000,0,9000,30-40 min,6.0
88,SECTOR GENERAL,TEUSACA,8000,0,8000,25-35 min,4.5
89,SECTOR GENERAL,EMBUDO,9000,0,9000,30-40 min,6.0
90,SECTOR GENERAL,SANBENITO,9000,0,9000,30-40 min,6.0
91,SECTOR GENERAL,NUEVO RICAUTE,9000,0,9000,30-40 min,6.0
92,SECTOR GENERAL,PORVENIR,9000,0,9000,30-40 min,6.0
93,SECTOR GENERAL,VEINTE DE JULIO,8000,0,8000,25-35 min,4.5
94,SECTOR GENERAL,SIMON BOLIVAR,8000,0,8000,25-35 min,4.5
95,SECTOR GENERAL,ANTONIO RICAUTE,8000,0,8000,25-35 min,4.5
96,SECTOR GENERAL,BARRIO NOGALES,8000,0,8000,25-35 min,4.5
97,SECTOR GENERAL,CANEY,7000,0,7000,20-30 min,3.2
98,SECTOR GENERAL,BRISAS DEL CANEY,8000,0,8000,25-35 min,4.5
99,SECTOR GENERAL,AMARAL,8000,0,8000,25-35 min,4.5
100,SECTOR GENERAL,CATATUMBO,8000,0,8000,25-35 min,4.5
101,SECTOR GENERAL,RETIRO,8000,0,8000,25-35 min,4.5
102,SECTOR GENERAL,BUENOS AIRES,8000,0,8000,25-35 min,4.5
103,SECTOR GENERAL,REMANSO,8000,0,8000,25-35 min,4.5
104,SECTOR GENERAL,VIZCAYA,8000,0,8000,25-35 min,4.5
105,SECTOR GENERAL,HOTEL HACARITAMA COLONIAL,9000,0,9000,30-40 min,6.0
106,SECTOR GENERAL,CANCHA RANCING,9000,0,9000,30-40 min,6.0
107,SECTOR GENERAL,HACARITAMA,9000,0,9000,30-40 min,6.0
108,SECTOR GENERAL,BARRIO PRIMAVERA,9000,0,9000,30-40 min,6.0
109,SECTOR GENERAL,PARQUE PRIMAVERA,9000,0,9000,30-40 min,6.0
110,SECTOR GENERAL,CIUDADELA EL DIVINO NIÑO,9000,0,9000,30-40 min,6.0
111,SECTOR GENERAL,LAS FERIAS,9000,0,9000,30-40 min,6.0
112,SECTOR GENERAL,GAITAN,8000,0,8000,25-35 min,4.5
113,SECTOR GENERAL,SAN GREGORIO,9000,0,9000,30-40 min,6.0
114,SECTOR CEREO 01,MAIZARO,8000,0,8000,25-35 min,4.5
115,OR MEDIO CONJUNTOS Y CONDONINIOS SE,"CONDOMINIO DUARY 1,2",9000,0,9000,30-40 min,6.0
116,OR MEDIO CONJUNTOS Y CONDONINIOS SE,CERRO CAMPESTRE ALTO,9000,0,9000,30-40 min,6.0
117,OR MEDIO CONJUNTOS Y CONDONINIOS SE,CERRO CAMPESTRE BAJO,9000,0,9000,30-40 min,6.0
118,OR MEDIO CONJUNTOS Y CONDONINIOS SE,CONDOMINIO BOSQUES DE VIZCAYA,9000,0,9000,30-40 min,6.0
119,OR MEDIO CONJUNTOS Y CONDONINIOS SE,CONDOMINIO PORTAL DEL MOLINO,9000,0,9000,30-40 min,6.0
120,OR MEDIO CONJUNTOS Y CONDONINIOS SE,RESERVAS DEL VIZCAYA,9000,0,9000,30-40 min,6.0
121,OR MEDIO CONJUNTOS Y CONDONINIOS SE,"CONJUNTO LOS ALMENDROS 1,2",9000,0,9000,30-40 min,6.0
122,OR MEDIO CONJUNTOS Y CONDONINIOS SE,CAMINOS DE SEVILLA,9000,0,9000,30-40 min,6.0
123,OR MEDIO CONJUNTOS Y CONDONINIOS SE,LLANO HERMOSO,9000,0,9000,30-40 min,6.0
124,OR MEDIO CONJUNTOS Y CONDONINIOS SE,"CONJUNTO BONNANZA 1,2",9000,0,9000,30-40 min,6.0
125,OR MEDIO CONJUNTOS Y CONDONINIOS SE,RINCON DEL LLANO,9000,0,9000,30-40 min,6.0
126,OR MEDIO CONJUNTOS Y CONDONINIOS SE,TORRES DEL MEDITERRENO,9000,0,9000,30-40 min,6.0
127,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,10000,0,10000,30-40 min,6.0
128,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",10000,0,10000,30-40 min,6.0
129,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,10000,0,10000,30-40 min,6.0
130,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,10000,0,10000,30-40 min,6.0
131,SECTOR TERMINAL,TORRES DE PRADERA,10000,0,10000,30-40 min,6.0
132,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,10000,0,10000,30-40 min,6.0
133,SECTOR GENERAL,CONDOMINIO CANAGUAY,10000,0,10000,30-40 min,6.0
134,SECTOR GENERAL,JARDINES DE SANTORINE,10000,0,10000,30-40 min,6.0
135,SECTOR GENERAL,LLANO REAL CLUB HOUSE,10000,0,10000,30-40 min,6.0
136,SECTOR GENERAL,PALMAS DE VALLARTA,10000,0,10000,30-40 min,6.0
137,SECTOR GENERAL,CONJUNTO TERRABELA,10000,0,10000,30-40 min,6.0
