id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
263,EDIFICIOS,Sector Grama Conjuntos Y,4.1625,-73.6428,5.2,6000,6000,12000,23
264,CONDOMINIO PUERTA DEL,Sector Grama Conjuntos Y,4.1559,-73.6386,5.2,6000,6000,12000,23
265,SOL,Sector Grama Conjuntos Y,4.1631,-73.6444,5.2,6000,6000,12000,23
266,CONJUNTO RESIDENCIAL,Sector Grama Conjuntos Y,4.1577,-73.6375,5.2,6000,6000,12000,23
267,"CAMBULOS 1,2,3",Sector Grama Conjuntos Y,4.1607,-73.6465,5.2,6000,6000,12000,23
268,COJUNTO RESIDENCIAL SAN,Sector Grama Conjuntos Y,4.1593,-73.6444,5.2,6000,6000,12000,23
269,"ANGEL 1,2",Sector Grama Conjuntos Y,4.1596,-73.6445,5.2,6000,6000,12000,23
270,CONJUNTO PRADROS DE SAN,Sector Grama Conjuntos Y,4.1618,-73.645,5.2,6000,6000,12000,23
271,FRANCISCO,Sector Grama Conjuntos Y,4.1574,-73.6392,5.2,6000,6000,12000,23
272,"SAN ANGEL 1,2",Sector Grama Conjuntos Y,4.1555,-73.6367,5.2,6000,6000,12000,23
273,"LOS CAMBULOS 1,2,3",Sector Grama Conjuntos Y,4.1593,-73.6369,5.2,6000,6000,12000,23
274,PANORAMA DEL CAMPO,Sector Grama Conjuntos Y,4.161,-73.6368,5.2,6000,6000,12000,23
275,LA ARENERA,Sector Grama Conjuntos Y,4.1596,-73.6409,5.9,6000,7000,13000,24
276,Página 381,Sector Caudal,4.1598,-73.6346,3.8,6000,4000,10000,19
277,CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
278,CONJUNTO TRIANGULO,Sector Caudal,4.1621,-73.6388,3.8,6000,4000,10000,19
